scheduler;safe_oracles;use_case;use_idlesim;unsafe_oracles;taskset_file;taskset_position;U;Uv;nbt;EDFVD_test;probability_of_HI;min_period;max_period;timeout;is_safe;automaton_depth;visited_count;duration_ns
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;134;0.5;0.5017543859649123;4.0;1.0;0.5;5.0;30.0;False;True;20;95;231800
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;135;0.5;0.5022988505747126;4.0;1.0;0.5;5.0;30.0;False;True;11;2292;9429983
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;136;0.5;0.5;4.0;1.0;0.5;5.0;30.0;False;True;30;2400;10397851
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;137;0.5;0.5026712134129014;4.0;1.0;0.5;5.0;30.0;False;True;26;11112;29803597
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;138;0.5;0.4985119047619047;4.0;1.0;0.5;5.0;30.0;False;True;9;1604;4941521
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;139;0.5;0.5043859649122806;4.0;1.0;0.5;5.0;30.0;False;True;23;9136;22037616
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;140;0.5;0.5041797283176593;4.0;1.0;0.5;5.0;30.0;False;True;11;3860;12104053
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;141;0.5;0.4958513708513708;4.0;1.0;0.5;5.0;30.0;False;True;29;451;1743571
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;142;0.5;0.4984126984126984;4.0;1.0;0.5;5.0;30.0;False;True;9;802;3295441
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;143;0.5;0.5015635039623045;4.0;1.0;0.5;5.0;30.0;False;True;26;637;2594571
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;144;0.5;0.504079254079254;4.0;1.0;0.5;5.0;30.0;False;True;11;343;1687331
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;145;0.5;0.4998452696728558;4.0;1.0;0.5;5.0;30.0;False;True;27;1054;3935201
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;146;0.5;0.4977443609022556;4.0;1.0;0.5;5.0;30.0;False;True;11;79;315510
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;147;0.5;0.4980269730269731;4.0;1.0;0.5;5.0;30.0;False;True;11;279;779240
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;148;0.5;0.496031746031746;4.0;1.0;0.5;5.0;30.0;False;True;13;693;1825651
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;149;0.5;0.4998901098901098;4.0;1.0;0.5;5.0;30.0;False;True;14;5065;14094742
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;150;0.5;0.4990079365079365;5.0;1.0;0.5;5.0;30.0;False;True;12;55417;191066684
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;151;0.5;0.5038461538461538;5.0;1.0;0.5;5.0;30.0;False;True;18;18704;60515914
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;152;0.5;0.5043220668220668;5.0;1.0;0.5;5.0;30.0;False;True;12;10351;33337828
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;153;0.5;0.4973290598290598;5.0;1.0;0.5;5.0;30.0;False;True;10;1801;6550912
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;154;0.5;0.5038137587050631;5.0;1.0;0.5;5.0;30.0;False;True;10;11443;33799787
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;155;0.5;0.4966736694677871;5.0;1.0;0.5;5.0;30.0;False;True;15;4368;14505353
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;156;0.5;0.5042629784009094;5.0;1.0;0.5;5.0;30.0;False;True;10;28480;80369058
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;157;0.5;0.5013001253132832;5.0;1.0;0.5;5.0;30.0;False;True;20;1827;5931891
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;158;0.5;0.4959975318798848;5.0;1.0;0.5;5.0;30.0;False;True;15;2528;15186464
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;159;0.5;0.4970694216383872;5.0;1.0;0.5;5.0;30.0;False;True;8;669;1896221
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;160;0.5;0.4997113997113997;5.0;1.0;0.5;5.0;30.0;False;True;6;665;2795980
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;161;0.5;0.498628199286094;5.0;1.0;0.5;5.0;30.0;False;True;12;27869;126678609
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;162;0.5;0.5048550986050986;5.0;1.0;0.5;5.0;30.0;False;True;17;39720;106951755
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;164;0.5;0.5001114081996435;5.0;1.0;0.5;5.0;30.0;False;True;29;19721;68480235
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;165;0.5;0.5010854341736695;5.0;1.0;0.5;5.0;30.0;False;True;14;21053;98453722
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;166;0.5;0.4961768895592424;5.0;1.0;0.5;5.0;30.0;False;True;7;1819;5869772
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;167;0.5;0.5025873281308064;5.0;1.0;0.5;5.0;30.0;False;True;25;4275;19353904
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;163;0.5;0.5024786324786324;5.0;1.0;0.5;5.0;30.0;False;True;27;390154;3512208647
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;168;0.5;0.4958333333333333;5.0;1.0;0.5;5.0;30.0;False;True;16;55673;318567454
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;170;0.5;0.4985350856040511;5.0;1.0;0.5;5.0;30.0;False;True;12;1885;6523041
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;171;0.5;0.5023809523809524;5.0;1.0;0.5;5.0;30.0;False;True;9;1847;9191442
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;172;0.5;0.4976190476190476;5.0;1.0;0.5;5.0;30.0;False;True;17;5198;15571193
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;173;0.5;0.5017306687565308;5.0;1.0;0.5;5.0;30.0;False;True;12;6846;27608847
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;169;0.5;0.4956709956709956;5.0;1.0;0.5;5.0;30.0;False;True;25;66959;445170943
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;175;0.5;0.5029761904761905;5.0;1.0;0.5;5.0;30.0;False;True;6;1802;7085491
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;176;0.5;0.5027591973244148;5.0;1.0;0.5;5.0;30.0;False;True;13;78765;528550492
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;177;0.5;0.5034959165154265;5.0;1.0;0.5;5.0;30.0;False;True;17;48406;278826374
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;178;0.5;0.503266620657925;5.0;1.0;0.5;5.0;30.0;False;True;10;4244;12976933
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;179;0.5;0.495075295075295;5.0;1.0;0.5;5.0;30.0;False;True;8;1805;5260981
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053515-statespace-rtss-period-max.txt;398;0.5;0.5021285304787724;5.0;1.0;0.5;5.0;400.0;False;True;266;1472546;14766950494
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053515-statespace-rtss-period-max.txt;388;0.5;0.499370953626248;5.0;1.0;0.5;5.0;400.0;False;True;169;3178316;37855671187
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;182;0.5;0.5004926108374383;5.0;1.0;0.5;5.0;30.0;False;True;14;71463;513271239
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;183;0.5;0.5038461538461538;5.0;1.0;0.5;5.0;30.0;False;True;29;6909;24016306
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;184;0.5;0.4957142857142856;5.0;1.0;0.5;5.0;30.0;False;True;10;4390;13124483
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;185;0.5;0.4977941176470588;5.0;1.0;0.5;5.0;30.0;False;True;19;20892;92296081
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;186;0.5;0.5018504371445548;5.0;1.0;0.5;5.0;30.0;False;True;15;680;3011582
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;187;0.5;0.5030554228380315;5.0;1.0;0.5;5.0;30.0;False;True;19;16629;95569723
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;188;0.5;0.5017045454545455;5.0;1.0;0.5;5.0;30.0;False;True;21;1080;5128771
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;189;0.5;0.497985347985348;5.0;1.0;0.5;5.0;30.0;False;True;14;76695;329005367
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;190;0.5;0.4974386724386724;5.0;1.0;0.5;5.0;30.0;False;True;9;8853;27255446
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;191;0.5;0.5011599511599512;5.0;1.0;0.5;5.0;30.0;False;True;6;665;2198290
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;192;0.5;0.5025807525807526;5.0;1.0;0.5;5.0;30.0;False;True;19;8349;43816930
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;193;0.5;0.5049564270152505;5.0;1.0;0.5;5.0;30.0;False;True;19;8512;40508269
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;194;0.5;0.4968635531135531;5.0;1.0;0.5;5.0;30.0;False;True;18;6537;20741664
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;195;0.5;0.5049786324786325;5.0;1.0;0.5;5.0;30.0;False;True;13;33223;114731298
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;196;0.5;0.4987668446478515;5.0;1.0;0.5;5.0;30.0;False;True;18;5192;20727824
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;197;0.5;0.497985347985348;5.0;1.0;0.5;5.0;30.0;False;True;12;2290;8265262
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;180;0.5;0.4987179487179487;5.0;1.0;0.5;5.0;30.0;False;True;21;309628;2860843025
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;199;0.5;0.4989425770308123;5.0;1.0;0.5;5.0;30.0;False;True;11;8985;30321617
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;181;0.5;0.5042451463343959;5.0;1.0;0.5;5.0;30.0;False;True;49;249351;1771713082
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;200;0.5;0.4969479050361403;6.0;1.0;0.5;5.0;30.0;False;True;12;11322;58925854
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;201;0.5;0.5020923520923521;6.0;1.0;0.5;5.0;30.0;False;True;11;25128;109974055
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;198;0.5;0.5029461279461279;5.0;1.0;0.5;5.0;30.0;False;True;34;69898;403600054
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;174;0.5;0.5023244147157191;5.0;1.0;0.5;5.0;30.0;False;True;22;544717;5120106241
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;205;0.5;0.4989757397211758;6.0;1.0;0.5;5.0;30.0;False;True;10;8752;37818919
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;202;0.5;0.4997957516339869;6.0;1.0;0.5;5.0;30.0;False;True;18;303093;2823042356
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;206;0.5;0.4998167954050306;6.0;1.0;0.5;5.0;30.0;False;True;13;225095;2152397012
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;209;0.5;0.5026921879863055;6.0;1.0;0.5;5.0;30.0;False;True;16;8375;52755222
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;210;0.5;0.5043706293706294;6.0;1.0;0.5;5.0;30.0;False;True;29;63744;361630114
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;208;0.5;0.5000319153463171;6.0;1.0;0.5;5.0;30.0;False;True;17;225930;1970990868
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;203;0.5;0.5007631257631258;6.0;1.0;0.5;5.0;30.0;False;True;19;490862;6185276058
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;213;0.5;0.4978680891953203;6.0;1.0;0.5;5.0;30.0;False;True;18;23483;149327805
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;214;0.5;0.4996464646464646;6.0;1.0;0.5;5.0;30.0;False;True;23;8713;46460731
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;204;0.5;0.4989348370927318;6.0;1.0;0.5;5.0;30.0;False;True;13;722705;7096196380
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;216;0.5;0.4955311738070359;6.0;1.0;0.5;5.0;30.0;False;True;19;10530;50010801
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;215;0.5;0.4978991596638655;6.0;1.0;0.5;5.0;30.0;False;True;10;143050;1095801354
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;217;0.5;0.4956349206349206;6.0;1.0;0.5;5.0;30.0;False;True;31;11182;54059893
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;218;0.5;0.4984524247682143;6.0;1.0;0.5;5.0;30.0;False;True;25;295364;3123015888
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;220;0.5;0.5000378787878789;6.0;1.0;0.5;5.0;30.0;False;True;26;8389;36572049
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;207;0.5;0.5044681353504883;6.0;1.0;0.5;5.0;30.0;False;True;23;762783;8375574250
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;223;0.5;0.5008803696303696;6.0;1.0;0.5;5.0;30.0;False;True;12;54242;258130710
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;224;0.5;0.5038798920377867;6.0;1.0;0.5;5.0;30.0;False;True;11;8481;51056771
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;225;0.5;0.5047248803827752;6.0;1.0;0.5;5.0;30.0;False;True;9;8534;39279139
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;226;0.5;0.5010281385281385;6.0;1.0;0.5;5.0;30.0;False;True;31;71202;547529167
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;222;0.5;0.4967086834733893;6.0;1.0;0.5;5.0;30.0;False;True;18;166731;1511796221
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053515-statespace-rtss-period-max.txt;354;0.5;0.4991439481285875;5.0;1.0;0.5;5.0;400.0;False;True;75;11091812;153793321482
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;229;0.5;0.5004479216435738;6.0;1.0;0.5;5.0;30.0;False;True;8;8485;42670519
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;228;0.5;0.5008265025960126;6.0;1.0;0.5;5.0;30.0;False;True;22;431374;3940423827
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;231;0.5;0.5043049199084668;6.0;1.0;0.5;5.0;30.0;False;True;19;22866;119452857
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;219;0.5;0.5005737876427532;6.0;1.0;0.5;5.0;30.0;False;True;30;974423;9807142981
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;232;0.5;0.5042568542568543;6.0;1.0;0.5;5.0;30.0;False;True;12;224529;1829541205
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;234;0.5;0.496276208423873;6.0;1.0;0.5;5.0;30.0;False;True;13;8373;34207248
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;221;0.5;0.4953971467129361;6.0;1.0;0.5;5.0;30.0;False;True;32;804754;8618911354
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;236;0.5;0.5014560801517324;6.0;1.0;0.5;5.0;30.0;False;True;12;23119;142001513
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;235;0.5;0.5019017094017094;6.0;1.0;0.5;5.0;30.0;False;True;31;151603;1353575474
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;238;0.5;0.4963235294117647;6.0;1.0;0.5;5.0;30.0;False;True;15;8386;31468477
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;239;0.5;0.4999009611078576;6.0;1.0;0.5;5.0;30.0;False;True;12;9721;40387319
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;237;0.5;0.4954476709013914;6.0;1.0;0.5;5.0;30.0;False;True;12;54183;307705171
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;240;0.5;0.4985653235653235;6.0;1.0;0.5;5.0;30.0;False;True;26;61261;355657753
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;243;0.5;0.4964520773344303;6.0;1.0;0.5;5.0;30.0;False;True;14;9020;38763940
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;233;0.5;0.5002841985600607;6.0;1.0;0.5;5.0;30.0;False;True;18;554807;6379313404
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;246;0.5;0.502139037433155;6.0;1.0;0.5;5.0;30.0;False;True;10;8565;36059089
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;247;0.5;0.4959096459096459;6.0;1.0;0.5;5.0;30.0;False;True;14;67756;599200710
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;248;0.5;0.5000517598343686;6.0;1.0;0.5;5.0;30.0;False;True;9;22742;137135903
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;241;0.5;0.4979168435050787;6.0;1.0;0.5;5.0;30.0;False;True;14;838254;8187729624
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053515-statespace-rtss-period-max.txt;378;0.5;0.4959927516762989;5.0;1.0;0.5;5.0;400.0;False;True;94;7433043;108073669419
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;227;0.5;0.4976221096910752;6.0;1.0;0.5;5.0;30.0;False;True;18;1532618;16855891360
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;212;0.5;0.4986022749180644;6.0;1.0;0.5;5.0;30.0;False;True;18;1973906;23831040963
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;250;0.5;0.4951855742296919;7.0;1.0;0.5;5.0;30.0;False;True;23;144923;1232420536
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;252;0.5;0.5033333333333334;7.0;1.0;0.5;5.0;30.0;False;True;16;128228;1123859862
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;249;0.5;0.5006331168831168;6.0;1.0;0.5;5.0;30.0;False;True;13;287710;2972730862
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;253;0.5;0.5016259398496241;7.0;1.0;0.5;5.0;30.0;False;True;10;145188;1475446053
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;256;0.5;0.49970397249809;7.0;1.0;0.5;5.0;30.0;False;True;16;128404;1145422606
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;257;0.5;0.4998663101604277;7.0;1.0;0.5;5.0;30.0;False;True;10;128168;930328696
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;254;0.5;0.4956818181818182;7.0;1.0;0.5;5.0;30.0;False;True;13;229874;2718147392
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;258;0.5;0.4991146761734997;7.0;1.0;0.5;5.0;30.0;False;True;18;128275;1009231175
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;259;0.5;0.5030357142857143;7.0;1.0;0.5;5.0;30.0;False;True;18;425500;4260874891
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;211;0.5;0.4987409647306672;6.0;1.0;0.5;5.0;30.0;False;True;14;2928395;33105348630
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;244;0.5;0.4998754119443774;6.0;1.0;0.5;5.0;30.0;False;True;28;1789961;21053683689
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;262;0.5;0.4992784992784993;7.0;1.0;0.5;5.0;30.0;False;True;12;845020;8361583017
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;266;0.5;0.501374269005848;7.0;1.0;0.5;5.0;30.0;False;True;17;145962;1344996613
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;267;0.5;0.4979118104118104;7.0;1.0;0.5;5.0;30.0;False;True;9;347926;3375960535
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;261;0.5;0.5037662337662339;7.0;1.0;0.5;5.0;30.0;False;True;13;1195114;15117198418
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;260;0.5;0.5026390276390277;7.0;1.0;0.5;5.0;30.0;False;True;12;1083686;16055124336
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;269;0.5;0.4981187290969899;7.0;1.0;0.5;5.0;30.0;False;True;27;152278;1544362659
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;263;0.5;0.4979813664596273;7.0;1.0;0.5;5.0;30.0;False;True;13;1080009;13338276214
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;271;0.5;0.4988972234661889;7.0;1.0;0.5;5.0;30.0;False;True;15;128104;795103526
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;270;0.5;0.5005485937064884;7.0;1.0;0.5;5.0;30.0;False;True;16;425833;3875660431
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;272;0.5;0.5016071428571428;7.0;1.0;0.5;5.0;30.0;False;True;15;312691;3184510290
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;242;0.5;0.4998348873348873;6.0;1.0;0.5;5.0;30.0;False;True;28;2313118;31832822905
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;277;0.5;0.5011130536130537;7.0;1.0;0.5;5.0;30.0;False;True;12;144943;1315612266
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;278;0.5;0.497432470064049;7.0;1.0;0.5;5.0;30.0;False;True;21;138163;1310663394
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;276;0.5;0.4978535353535354;7.0;1.0;0.5;5.0;30.0;False;True;15;266322;2657129148
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;275;0.5;0.4958166087961483;7.0;1.0;0.5;5.0;30.0;False;True;24;422799;4907972122
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;280;0.5;0.4989495798319327;7.0;1.0;0.5;5.0;30.0;False;True;13;145481;1569491455
