use_idlesim;safe_oracles;unsafe_oracles;use_case;scheduler;taskset_file;taskset_position;U;Uv;nbt;EDFVD_test;probability_of_HI;min_period;max_period;timeout;is_safe;automaton_depth;visited_count;duration_ns
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;7751;0.85;0.8478093027661993;5.0;0.0;0.5;5.0;30.0;False;True;81;2466489;110595740033
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8309;0.9;0.8961538461538461;5.0;0.0;0.5;5.0;30.0;False;True;18;34897;925439149
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8263;0.9;0.9032828282828282;5.0;0.0;0.5;5.0;30.0;False;True;35;497128;10996908116
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8310;0.9;0.8964285714285714;5.0;0.0;0.5;5.0;30.0;False;True;22;34175;518039047
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8252;0.9;0.8989448051948052;5.0;0.0;0.5;5.0;30.0;False;True;346;423800;16304429939
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8313;0.9;0.8988095238095237;5.0;0.0;0.5;5.0;30.0;False;True;13;13396;91676747
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8294;0.9;0.9026610644257702;5.0;0.0;0.5;5.0;30.0;False;True;30;156107;5802728155
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8305;0.9;0.8984848484848484;5.0;0.0;0.5;5.0;30.0;False;True;34;270606;4890012570
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8292;0.9;0.8997009569377991;5.0;0.0;0.5;5.0;30.0;False;True;37;198081;7184294285
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8303;0.9;0.9035714285714286;5.0;0.0;0.5;5.0;30.0;False;True;46;215497;6098711361
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8243;0.9;0.8979933110367893;5.0;0.0;0.5;5.0;30.0;False;True;36;619208;21461681565
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8315;0.9;0.8963585434173669;5.0;0.0;0.5;5.0;30.0;False;True;21;44576;1622594825
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;4629;0.7;0.7014837014837014;5.0;1.0;0.5;5.0;30.0;False;True;307;14641874;473045402032
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8317;0.9;0.8998538011695907;5.0;0.0;0.5;5.0;30.0;False;True;54;29650;857249447
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8297;0.9;0.904746369249412;5.0;0.0;0.5;5.0;30.0;False;True;62;325387;7667910569
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8322;0.9;0.9;5.0;0.0;0.5;5.0;30.0;False;False;11;2489;28808211
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8301;0.9;0.898934398934399;5.0;0.0;0.5;5.0;30.0;False;True;126;339960;7285884701
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8186;0.9;0.8996595655806181;5.0;0.0;0.5;5.0;30.0;False;True;65;930411;38296239412
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8055;0.9;0.8984036796536796;5.0;0.0;0.5;5.0;30.0;False;True;37;1876417;65329348789
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8318;0.9;0.9047619047619048;5.0;0.0;0.5;5.0;30.0;False;True;27;37607;1288077189
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8327;0.9;0.9027777777777778;5.0;0.0;0.5;5.0;30.0;False;True;19;12647;310717621
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8069;0.9;0.9013833992094862;5.0;0.0;0.5;5.0;30.0;False;True;43;2591729;63073719458
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8308;0.9;0.9037328412328413;5.0;0.0;0.5;5.0;30.0;False;True;29;171283;6228372414
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8299;0.9;0.8989692610974075;5.0;0.0;0.5;5.0;30.0;False;True;44;360193;8378642838
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8325;0.9;0.904154995331466;5.0;0.0;0.5;5.0;30.0;False;True;46;73963;1073747107
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8306;0.9;0.8994444444444445;5.0;0.0;0.5;5.0;30.0;False;True;43;216764;7428597729
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8334;0.9;0.8979166666666667;5.0;0.0;0.5;5.0;30.0;False;True;52;13868;96509132
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8335;0.9;0.9027777777777778;5.0;0.0;0.5;5.0;30.0;False;True;26;16962;472973414
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8332;0.9;0.8982539682539683;5.0;0.0;0.5;5.0;30.0;False;True;17;84350;1360569998
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8337;0.9;0.8981990231990231;5.0;0.0;0.5;5.0;30.0;False;True;35;56779;667888133
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8286;0.9;0.9006892230576442;5.0;0.0;0.5;5.0;30.0;False;True;31;381125;13507584262
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8281;0.9;0.8995726495726496;5.0;0.0;0.5;5.0;30.0;False;True;84;655014;14141431804
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8320;0.9;0.9021853146853148;5.0;0.0;0.5;5.0;30.0;False;False;11;120489;4207946981
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8314;0.9;0.8983471593765712;5.0;1.0;0.5;5.0;30.0;False;True;48;179504;7251839507
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8273;0.9;0.901791465378422;5.0;0.0;0.5;5.0;30.0;False;True;77;860415;16955266821
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8340;0.9;0.898974358974359;5.0;0.0;0.5;5.0;30.0;False;True;36;48871;674555534
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8339;0.9;0.8999999999999999;5.0;0.0;0.5;5.0;30.0;False;False;7;34950;737094721
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8342;0.9;0.9049450549450548;5.0;0.0;0.5;5.0;30.0;False;True;24;41214;596450530
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8346;0.9;0.8981990231990231;5.0;0.0;0.5;5.0;30.0;False;False;6;16685;85188976
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8330;0.9;0.8990323402088108;5.0;0.0;0.5;5.0;30.0;False;True;34;298735;6279949480
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8208;0.9;0.8978715728715729;5.0;0.0;0.5;5.0;30.0;False;True;108;1827865;38070603003
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8344;0.9;0.9014550264550264;5.0;0.0;0.5;5.0;30.0;False;True;41;120404;2116320284
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8329;0.9;0.901190476190476;5.0;0.0;0.5;5.0;30.0;False;True;148;138089;6432943425
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8274;0.9;0.904178058783322;5.0;0.0;0.5;5.0;30.0;False;True;55;470529;19214510090
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8289;0.9;0.8998333816285136;5.0;0.0;0.5;5.0;30.0;False;True;34;389024;16426300686
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8352;0.9;0.9030205089028618;5.0;0.0;0.5;5.0;30.0;False;True;28;34384;498134883
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8312;0.9;0.8977124183006535;5.0;0.0;0.5;5.0;30.0;False;True;24;292136;12215796937
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8326;0.9;0.9023199023199022;5.0;0.0;0.5;5.0;30.0;False;True;66;223121;8423011835
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8355;0.9;0.9030303030303032;5.0;0.0;0.5;5.0;30.0;False;True;18;12317;295802997
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8323;0.9;0.9044117647058822;5.0;0.0;0.5;5.0;30.0;False;True;40;207423;9068983513
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8261;0.9;0.8969780219780219;5.0;0.0;0.5;5.0;30.0;False;True;47;814355;24600170197
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8316;0.9;0.9031997414350356;5.0;0.0;0.5;5.0;30.0;False;True;46;260945;10957346151
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8351;0.9;0.8973776223776224;5.0;0.0;0.5;5.0;30.0;False;True;39;163398;2830836072
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8206;0.9;0.8967592592592593;5.0;0.0;0.5;5.0;30.0;False;True;75;1699350;42231724841
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8211;0.9;0.9031277630415562;5.0;0.0;0.5;5.0;30.0;False;True;27;1466377;39232584074
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8361;0.9;0.8954483987952548;5.0;0.0;0.5;5.0;30.0;False;False;6;8472;108345787
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8054;0.9;0.900784632034632;5.0;0.0;0.5;5.0;30.0;False;True;176;2603884;76235444551
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8365;0.9;0.9022727272727272;5.0;0.0;0.5;5.0;30.0;False;False;4;3138;21377322
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8358;0.9;0.9044955044955044;5.0;0.0;0.5;5.0;30.0;False;True;14;69476;1890140860
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8366;0.9;0.8957602339181285;5.0;0.0;0.5;5.0;30.0;False;True;15;11212;252001921
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8363;0.9;0.901190476190476;5.0;0.0;0.5;5.0;30.0;False;True;17;81036;1118648675
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8357;0.9;0.903573550632374;5.0;0.0;0.5;5.0;30.0;False;True;31;56961;2446484342
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8364;0.9;0.8976190476190475;5.0;0.0;0.5;5.0;30.0;False;False;11;48763;1645980896
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8307;0.9;0.8991155902920609;5.0;0.0;0.5;5.0;30.0;False;True;54;475102;18232073312
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8368;0.9;0.9047619047619048;5.0;0.0;0.5;5.0;30.0;False;True;35;38429;1301462308
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8372;0.9;0.9016053391053392;5.0;0.0;0.5;5.0;30.0;False;True;35;9451;165918436
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8165;0.9;0.8955361305361305;5.0;0.0;0.5;5.0;30.0;False;True;67;1227637;55656202461
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8187;0.9;0.895988455988456;5.0;0.0;0.5;5.0;30.0;False;True;57;1503060;51598845290
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8333;0.9;0.896031746031746;5.0;0.0;0.5;5.0;30.0;False;True;52;240640;12514955343
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8347;0.9;0.9020622895622896;5.0;0.0;0.5;5.0;30.0;False;False;15;561783;8926920269
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8328;0.9;0.8965709109730848;5.0;0.0;0.5;5.0;30.0;False;True;40;343743;14760700149
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8369;0.9;0.9003535353535354;5.0;0.0;0.5;5.0;30.0;False;True;47;233225;4239626953
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8359;0.9;0.9034090909090908;5.0;0.0;0.5;5.0;30.0;False;True;35;135811;6204871586
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8380;0.9;0.8999999999999999;5.0;0.0;0.5;5.0;30.0;False;True;20;35214;848110273
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8379;0.9;0.8984330886504799;5.0;0.0;0.5;5.0;30.0;False;False;7;32358;1055991650
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8362;0.9;0.9000365497076023;5.0;0.0;0.5;5.0;30.0;False;False;14;368898;5948622101
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8381;0.9;0.8977873977873978;5.0;0.0;0.5;5.0;30.0;False;False;11;97241;1171437703
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8237;0.9;0.9035547785547786;5.0;0.0;0.5;5.0;30.0;False;True;51;791903;39785811979
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8248;0.9;0.9013323278029162;5.0;0.0;0.5;5.0;30.0;False;True;45;775803;38756694883
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8387;0.9;0.8993506493506493;5.0;0.0;0.5;5.0;30.0;False;False;2;297;992129
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8386;0.9;0.8993228993228993;5.0;0.0;0.5;5.0;30.0;False;True;40;34712;414142058
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8374;0.9;0.895786357220114;5.0;0.0;0.5;5.0;30.0;False;True;18;128458;4881190844
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8389;0.9;0.8964596227527262;5.0;0.0;0.5;5.0;30.0;False;False;4;6250;94769315
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8219;0.9;0.8998731153903567;5.0;0.0;0.5;5.0;30.0;False;False;25;1194866;44727853651
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8382;0.9;0.89640522875817;5.0;0.0;0.5;5.0;30.0;False;False;20;93577;1392776364
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8354;0.9;0.8998665141113653;5.0;0.0;0.5;5.0;30.0;False;True;20;304889;10474501465
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8388;0.9;0.9037114845938374;5.0;0.0;0.5;5.0;30.0;False;True;16;43999;839354424
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8378;0.9;0.895899209486166;5.0;0.0;0.5;5.0;30.0;False;True;18;200563;3336003199
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8395;0.9;0.902170868347339;5.0;0.0;0.5;5.0;30.0;False;True;45;43481;684585245
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8012;0.9;0.8998006379585327;5.0;0.0;0.5;5.0;30.0;False;True;169;3611488;89933636626
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8376;0.9;0.9025274725274726;5.0;0.0;0.5;5.0;30.0;False;True;39;172982;6275936852
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8331;0.9;0.896614959114959;5.0;0.0;0.5;5.0;30.0;False;True;54;1093610;19025493837
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8400;0.9;0.9043706293706294;5.0;0.0;0.5;5.0;30.0;False;True;15;19412;256729459
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8251;0.9;0.9023113338902812;5.0;0.0;0.5;5.0;30.0;False;True;63;823881;40283764741
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8350;0.9;0.9047334244702664;5.0;0.0;0.5;5.0;30.0;False;True;57;367197;14118845291
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8336;0.9;0.9036019536019536;5.0;0.0;0.5;5.0;30.0;False;True;29;369350;19373236593
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8393;0.9;0.9004901960784313;5.0;0.0;0.5;5.0;30.0;False;True;16;103559;3684902029
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8384;0.9;0.8996384362763673;5.0;0.0;0.5;5.0;30.0;False;True;41;114014;4969502035
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8406;0.9;0.8951149425287356;5.0;0.0;0.5;5.0;30.0;False;False;5;9430;112764053
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8343;0.9;0.9021978021978022;5.0;0.0;0.5;5.0;30.0;False;True;103;1002151;17310552993
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8391;0.9;0.8978616412826939;5.0;0.0;0.5;5.0;30.0;False;False;8;131826;3419524960
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8392;0.9;0.9037839697282424;5.0;0.0;0.5;5.0;30.0;False;True;34;113638;4340601908
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8405;0.9;0.900125313283208;5.0;0.0;0.5;5.0;30.0;False;True;24;18247;625330027
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8411;0.9;0.8954417293233082;5.0;0.0;0.5;5.0;30.0;False;True;72;8570;106087307
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8373;0.9;0.8982683982683982;5.0;0.0;0.5;5.0;30.0;False;True;40;250794;10206126815
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8408;0.9;0.901190476190476;5.0;0.0;0.5;5.0;30.0;False;True;30;56461;998044458
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8409;0.9;0.8983281086729362;5.0;0.0;0.5;5.0;30.0;False;True;35;25787;975322931
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8401;0.9;0.9006826506826506;5.0;0.0;0.5;5.0;30.0;False;True;63;138869;3081591708
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8415;0.9;0.8972222222222221;5.0;0.0;0.5;5.0;30.0;False;False;5;8904;98813277
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8371;0.9;0.8992424242424242;5.0;0.0;0.5;5.0;30.0;False;True;41;314924;11302914223
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8356;0.9;0.8996031746031746;5.0;0.0;0.5;5.0;30.0;False;True;89;802359;14704891504
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8418;0.9;0.8966866466866467;5.0;0.0;0.5;5.0;30.0;False;True;18;7347;77578444
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8420;0.9;0.9;5.0;0.0;0.5;5.0;30.0;False;False;3;1881;22614668
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8421;0.9;0.8988095238095237;5.0;0.0;0.5;5.0;30.0;False;False;2;353;1035478
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8321;0.9;0.8969988344988344;5.0;0.0;0.5;5.0;30.0;False;True;42;525317;23973418940
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8417;0.9;0.8968253968253969;5.0;0.0;0.5;5.0;30.0;False;True;33;37397;513857446
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8402;0.9;0.9037403290835786;5.0;0.0;0.5;5.0;30.0;False;False;10;78244;2746728620
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8423;0.9;0.9016666666666666;5.0;0.0;0.5;5.0;30.0;False;False;9;31248;361848742
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8416;0.9;0.9032967032967034;5.0;0.0;0.5;5.0;30.0;False;False;8;32563;865278395
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8394;0.9;0.8972026854219949;5.0;0.0;0.5;5.0;30.0;False;True;21;158243;6891473187
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8407;0.9;0.9015873015873016;5.0;0.0;0.5;5.0;30.0;False;True;70;196103;3202035912
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8175;0.9;0.898591686091686;5.0;0.0;0.5;5.0;30.0;False;True;97;1891613;66106709854
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8311;0.9;0.8980019493177387;5.0;0.0;0.5;5.0;30.0;False;True;55;801730;29629545995
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8424;0.9;0.8958333333333334;5.0;0.0;0.5;5.0;30.0;False;True;38;67258;1402492294
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8422;0.9;0.902666083916084;5.0;0.0;0.5;5.0;30.0;False;True;26;60374;1935994920
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8390;0.9;0.9044372294372294;5.0;0.0;0.5;5.0;30.0;False;True;48;168935;8022162217
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8413;0.9;0.8976430976430976;5.0;0.0;0.5;5.0;30.0;False;True;39;75593;3353406201
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8341;0.9;0.8976973684210525;5.0;0.0;0.5;5.0;30.0;False;True;45;441907;21972609196
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8434;0.9;0.9027777777777776;5.0;0.0;0.5;5.0;30.0;False;True;23;24383;571542567
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8427;0.9;0.9009170653907494;5.0;0.0;0.5;5.0;30.0;False;True;30;52627;2604392460
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8385;0.9;0.9036967418546366;5.0;0.0;0.5;5.0;30.0;False;True;42;658225;9979719910
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8103;0.9;0.8978717923951189;5.0;0.0;0.5;5.0;30.0;False;True;203;1789999;83334634767
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8432;0.9;0.8976773226773227;5.0;0.0;0.5;5.0;30.0;False;True;26;130550;2054285976
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8266;0.9;0.9000777000777;5.0;0.0;0.5;5.0;30.0;False;True;88;2144660;41405527171
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8377;0.9;0.8955682475419318;5.0;0.0;0.5;5.0;30.0;False;True;31;858910;14121291040
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8443;0.9;0.8998376623376624;5.0;0.0;0.5;5.0;30.0;False;True;21;10084;281698112
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8256;0.9;0.8963815269697623;5.0;0.0;0.5;5.0;30.0;False;True;43;1109955;47137957474
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8428;0.9;0.9047619047619048;5.0;0.0;0.5;5.0;30.0;False;False;9;94882;2921688376
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;8441;0.9;0.8999999999999999;5.0;0.0;0.5;5.0;30.0;False;True;23;32120;1396140597
